Id,SalePrice
2735,148952.18429786424
2736,149780.3067197759
2737,133940.86465197042
2738,174246.19657721417
2739,166564.24028913493
2740,144369.45576624555
2741,152346.75922673452
2742,160886.74010132975
2743,169802.25624172017
2744,147352.2643146551
2745,157421.97064583655
2746,133412.73520028693
2747,166343.8299336192
2748,158698.74000098207
2749,139229.44965655523
2750,131654.5374403296
2751,134747.20577068892
2752,230969.70310906068
2753,174246.51224466032
2754,292241.67201099655
2755,151540.2955953489
2756,118478.07396702576
2757,141603.97040692077
2758,139686.17018536374
2759,174747.90761927253
2760,181903.26886686342
2761,140759.47943374375
2762,145621.57119939307
2763,223703.88908771393
2764,169401.1017034922
2765,270799.2829694797
2766,171111.64794026985
2767,139468.87020497076
2768,145217.49468438135
2769,137065.75222257368
2770,162274.70795310423
2771,136871.1927169266
2772,136621.78200284814
2773,215273.73726689487
2774,168650.40680774325
2775,180314.8443120295
2776,169404.92384026808
2777,178619.79687966063
2778,133517.84470911574
2779,224372.66740559388
2780,138545.08106282252
2781,112621.43604092482
2782,122320.83287080159
2783,126260.29444264955
2784,154622.1928246465
2785,168043.74149807834
2786,142208.8665307334
2787,141265.0817867539
2788,134103.93895328944
2789,224756.7404495439
2790,116972.91028174956
2791,146745.0019346698
2792,140585.7591670206
2793,159974.8692729289
2794,139278.32214532525
2795,129795.22918591829
2796,123590.86753209564
2797,228065.5466701561
2798,164385.2904847382
2799,142035.81840258886
2800,122181.41690514436
2801,136854.15626115847
2802,147948.1912295117
2803,221947.56074565547
2804,174453.1502932374
2805,127284.5962809429
2806,112088.8161211264
2807,143827.32984475346
2808,169974.67567144183
2809,134778.25726868416
2810,135058.09181302652
2811,168303.08148801266
2812,169308.6304229731
2813,245131.35954757972
2814,250333.5758924498
2815,138160.62925647863
2816,222392.99746846306
2817,159316.8178059998
2818,155597.47817314093
2819,188019.35913515827
2820,184165.38099958462
2821,144696.34455371147
2822,216053.8473615772
2823,304359.0313090813
2824,202827.6133828279
2825,185512.65306812344
2826,131172.54564311518
2827,156787.315634791
2828,271213.63395138603
2829,211237.91991629213
2830,234420.02011914636
2831,188982.3420418237
2832,253223.1510862816
2833,292911.7472388174
2834,210562.50354570764
2835,217829.23208862764
2836,191508.60884371397
2837,193043.25125323265
2838,132609.50390804638
2839,183574.1933712152
2840,209663.4603539889
2841,220328.37013085082
2842,241002.61184624757
2843,149756.08661250988
2844,178518.7890025173
2845,136692.86458114203
2846,228992.38325274538
2847,213360.62914357317
2848,225096.5993812757
2849,213395.18671875948
2850,306389.8015987844
2851,232982.73336281587
2852,254427.8032156856
2853,260783.1867540105
2854,175189.74199652983
2855,224298.63574370122
2856,209558.35404605075
2857,196545.13911765654
2858,211326.98528585365
2859,164411.39442527044
2860,152016.37827460334
2861,133069.3155549126
2862,218963.6033524441
2863,142112.80885440295
2864,256065.81067038173
2865,144965.2037383132
2866,181936.63598679518
2867,125940.8994363834
2868,159276.15464942137
2869,147721.3717602748
2870,180593.0578885624
2871,127543.14674161274
2872,119011.89977052729
2873,131701.3850335272
2874,187925.48589947514
2875,156091.5985305321
2876,164463.33311543733
2877,150539.96485857992
2878,155505.24874884705
2879,152767.4121430117
2880,144711.43585585768
2881,134925.1032584456
2882,170652.20951819638
2883,200421.45926553788
2884,181483.5602084819
2885,165463.50173023506
2886,222886.5716909481
2887,139772.79167425464
2888,156938.16592127408
2889,124382.97841914669
2890,138796.37556263246
2891,161937.51457883464
2892,124232.65254654373
2893,137313.73786920507
2894,124345.97197395611
2895,294883.2336722984
2896,288740.21779628977
2897,226866.40233561688
2898,196651.21768483438
2899,222956.63253412483
2900,170304.11309573785
2901,211317.54466434522
2902,219095.16321137376
2903,365738.80484143767
2904,350675.40331291273
2905,152180.3225503621
2906,216285.23040251617
2907,128267.46006035182
2908,131393.30852980004
2909,201732.42591258674
2910,133132.28467685496
2911,132204.87135582263
2912,157285.08272587415
2913,132610.6572341237
2914,116412.47453918206
2915,117275.63338001988
2916,133480.94074297883
2917,183544.9310857018
2918,133806.59028400987
2919,262448.4686641976
